1.25000e-003	1.25000e-003	0.00000e+000
1.25000e-003	3.75000e-003	-2.25902e-002
1.25000e-003	6.25000e-003	-2.60608e-002
1.25000e-003	8.75000e-003	-2.56846e-002
1.25000e-003	1.12500e-002	-2.42708e-002
1.25000e-003	1.37500e-002	-2.26100e-002
1.25000e-003	1.62500e-002	-2.09123e-002
1.25000e-003	1.87500e-002	-1.92355e-002
1.25000e-003	2.12500e-002	-1.75949e-002
1.25000e-003	2.37500e-002	-1.59925e-002
1.25000e-003	2.62500e-002	-1.44261e-002
1.25000e-003	2.87500e-002	-1.28926e-002
1.25000e-003	3.12500e-002	-1.13882e-002
1.25000e-003	3.37500e-002	-9.90967e-003
1.25000e-003	3.62500e-002	-8.45336e-003
1.25000e-003	3.87500e-002	-7.01597e-003
1.25000e-003	4.12500e-002	-5.59421e-003
1.25000e-003	4.37500e-002	-4.18486e-003
1.25000e-003	4.62500e-002	-2.78478e-003
1.25000e-003	4.87500e-002	-1.39086e-003
1.25000e-003	5.12500e-002	2.24786e-016
1.25000e-003	5.37500e-002	1.39086e-003
1.25000e-003	5.62500e-002	2.78478e-003
1.25000e-003	5.87500e-002	4.18486e-003
1.25000e-003	6.12500e-002	5.59421e-003
1.25000e-003	6.37500e-002	7.01597e-003
1.25000e-003	6.62500e-002	8.45336e-003
1.25000e-003	6.87500e-002	9.90967e-003
1.25000e-003	7.12500e-002	1.13882e-002
1.25000e-003	7.37500e-002	1.28926e-002
1.25000e-003	7.62500e-002	1.44261e-002
1.25000e-003	7.87500e-002	1.59925e-002
1.25000e-003	8.12500e-002	1.75949e-002
1.25000e-003	8.37500e-002	1.92355e-002
1.25000e-003	8.62500e-002	2.09123e-002
1.25000e-003	8.87500e-002	2.26100e-002
1.25000e-003	9.12500e-002	2.42708e-002
1.25000e-003	9.37500e-002	2.56846e-002
1.25000e-003	9.62500e-002	2.60608e-002
1.25000e-003	9.87500e-002	2.25902e-002

3.75000e-003	1.25000e-003	7.09639e+001
3.75000e-003	3.75000e-003	3.82681e+000
3.75000e-003	6.25000e-003	7.70655e-001
3.75000e-003	8.75000e-003	2.07702e-001
3.75000e-003	1.12500e-002	4.90955e-002
3.75000e-003	1.37500e-002	6.91321e-003
3.75000e-003	1.62500e-002	-4.80727e-003
3.75000e-003	1.87500e-002	-7.89063e-003
3.75000e-003	2.12500e-002	-8.31016e-003
3.75000e-003	2.37500e-002	-7.89511e-003
3.75000e-003	2.62500e-002	-7.22733e-003
3.75000e-003	2.87500e-002	-6.49100e-003
3.75000e-003	3.12500e-002	-5.74304e-003
3.75000e-003	3.37500e-002	-5.00001e-003
3.75000e-003	3.62500e-002	-4.26583e-003
3.75000e-003	3.87500e-002	-3.54056e-003
3.75000e-003	4.12500e-002	-2.82303e-003
3.75000e-003	4.37500e-002	-2.11178e-003
3.75000e-003	4.62500e-002	-1.40524e-003
3.75000e-003	4.87500e-002	-7.01835e-004
3.75000e-003	5.12500e-002	-5.50142e-015
3.75000e-003	5.37500e-002	7.01835e-004
3.75000e-003	5.62500e-002	1.40524e-003
3.75000e-003	5.87500e-002	2.11178e-003
3.75000e-003	6.12500e-002	2.82303e-003
3.75000e-003	6.37500e-002	3.54056e-003
3.75000e-003	6.62500e-002	4.26583e-003
3.75000e-003	6.87500e-002	5.00001e-003
3.75000e-003	7.12500e-002	5.74304e-003
3.75000e-003	7.37500e-002	6.49100e-003
3.75000e-003	7.62500e-002	7.22733e-003
3.75000e-003	7.87500e-002	7.89511e-003
3.75000e-003	8.12500e-002	8.31016e-003
3.75000e-003	8.37500e-002	7.89063e-003
3.75000e-003	8.62500e-002	4.80727e-003
3.75000e-003	8.87500e-002	-6.91321e-003
3.75000e-003	9.12500e-002	-4.90955e-002
3.75000e-003	9.37500e-002	-2.07702e-001
3.75000e-003	9.62500e-002	-7.70655e-001
3.75000e-003	9.87500e-002	-3.82681e+000

6.25000e-003	1.25000e-003	6.42449e+001
6.25000e-003	3.75000e-003	5.84869e+000
6.25000e-003	6.25000e-003	1.74299e+000
6.25000e-003	8.75000e-003	6.71210e-001
6.25000e-003	1.12500e-002	2.04188e-001
6.25000e-003	1.37500e-002	5.64292e-002
6.25000e-003	1.62500e-002	1.23691e-002
6.25000e-003	1.87500e-002	-1.70159e-003
6.25000e-003	2.12500e-002	-6.12639e-003
6.25000e-003	2.37500e-002	-7.17029e-003
6.25000e-003	2.62500e-002	-7.01898e-003
6.25000e-003	2.87500e-002	-6.45789e-003
6.25000e-003	3.12500e-002	-5.76492e-003
6.25000e-003	3.37500e-002	-5.03557e-003
6.25000e-003	3.62500e-002	-4.30128e-003
6.25000e-003	3.87500e-002	-3.57144e-003
6.25000e-003	4.12500e-002	-2.84802e-003
6.25000e-003	4.37500e-002	-2.13053e-003
6.25000e-003	4.62500e-002	-1.41771e-003
6.25000e-003	4.87500e-002	-7.08060e-004
6.25000e-003	5.12500e-002	-5.93090e-015
6.25000e-003	5.37500e-002	7.08060e-004
6.25000e-003	5.62500e-002	1.41771e-003
6.25000e-003	5.87500e-002	2.13053e-003
6.25000e-003	6.12500e-002	2.84802e-003
6.25000e-003	6.37500e-002	3.57144e-003
6.25000e-003	6.62500e-002	4.30128e-003
6.25000e-003	6.87500e-002	5.03557e-003
6.25000e-003	7.12500e-002	5.76492e-003
6.25000e-003	7.37500e-002	6.45789e-003
6.25000e-003	7.62500e-002	7.01898e-003
6.25000e-003	7.87500e-002	7.17029e-003
6.25000e-003	8.12500e-002	6.12639e-003
6.25000e-003	8.37500e-002	1.70159e-003
6.25000e-003	8.62500e-002	-1.23691e-002
6.25000e-003	8.87500e-002	-5.64292e-002
6.25000e-003	9.12500e-002	-2.04188e-001
6.25000e-003	9.37500e-002	-6.71210e-001
6.25000e-003	9.62500e-002	-1.74299e+000
6.25000e-003	9.87500e-002	-5.84869e+000

8.75000e-003	1.25000e-003	6.00401e+001
8.75000e-003	3.75000e-003	6.42086e+000
8.75000e-003	6.25000e-003	2.48382e+000
8.75000e-003	8.75000e-003	1.29610e+000
8.75000e-003	1.12500e-002	5.07908e-001
8.75000e-003	1.37500e-002	1.61684e-001
8.75000e-003	1.62500e-002	4.84359e-002
8.75000e-003	1.87500e-002	1.18713e-002
8.75000e-003	2.12500e-002	-8.45197e-004
8.75000e-003	2.37500e-002	-5.16363e-003
8.75000e-003	2.62500e-002	-6.29846e-003
8.75000e-003	2.87500e-002	-6.22656e-003
8.75000e-003	3.12500e-002	-5.71170e-003
8.75000e-003	3.37500e-002	-5.04281e-003
8.75000e-003	3.62500e-002	-4.32577e-003
8.75000e-003	3.87500e-002	-3.59777e-003
8.75000e-003	4.12500e-002	-2.87086e-003
8.75000e-003	4.37500e-002	-2.14813e-003
8.75000e-003	4.62500e-002	-1.42955e-003
8.75000e-003	4.87500e-002	-7.13990e-004
8.75000e-003	5.12500e-002	-5.54228e-015
8.75000e-003	5.37500e-002	7.13990e-004
8.75000e-003	5.62500e-002	1.42955e-003
8.75000e-003	5.87500e-002	2.14813e-003
8.75000e-003	6.12500e-002	2.87086e-003
8.75000e-003	6.37500e-002	3.59777e-003
8.75000e-003	6.62500e-002	4.32577e-003
8.75000e-003	6.87500e-002	5.04281e-003
8.75000e-003	7.12500e-002	5.71170e-003
8.75000e-003	7.37500e-002	6.22656e-003
8.75000e-003	7.62500e-002	6.29846e-003
8.75000e-003	7.87500e-002	5.16363e-003
8.75000e-003	8.12500e-002	8.45197e-004
8.75000e-003	8.37500e-002	-1.18713e-002
8.75000e-003	8.62500e-002	-4.84359e-002
8.75000e-003	8.87500e-002	-1.61684e-001
8.75000e-003	9.12500e-002	-5.07908e-001
8.75000e-003	9.37500e-002	-1.29610e+000
8.75000e-003	9.62500e-002	-2.48382e+000
8.75000e-003	9.87500e-002	-6.42086e+000

1.12500e-002	1.25000e-003	5.74893e+001
1.12500e-002	3.75000e-003	6.31905e+000
1.12500e-002	6.25000e-003	2.87494e+000
1.12500e-002	8.75000e-003	1.82885e+000
1.12500e-002	1.12500e-002	9.34275e-001
1.12500e-002	1.37500e-002	3.59457e-001
1.12500e-002	1.62500e-002	1.18604e-001
1.12500e-002	1.87500e-002	3.75389e-002
1.12500e-002	2.12500e-002	9.38939e-003
1.12500e-002	2.37500e-002	-9.98223e-004
1.12500e-002	2.62500e-002	-4.64855e-003
1.12500e-002	2.87500e-002	-5.60777e-003
1.12500e-002	3.12500e-002	-5.50189e-003
1.12500e-002	3.37500e-002	-4.98824e-003
1.12500e-002	3.62500e-002	-4.32615e-003
1.12500e-002	3.87500e-002	-3.61462e-003
1.12500e-002	4.12500e-002	-2.88984e-003
1.12500e-002	4.37500e-002	-2.16406e-003
1.12500e-002	4.62500e-002	-1.44062e-003
1.12500e-002	4.87500e-002	-7.19612e-004
1.12500e-002	5.12500e-002	-2.76587e-014
1.12500e-002	5.37500e-002	7.19612e-004
1.12500e-002	5.62500e-002	1.44062e-003
1.12500e-002	5.87500e-002	2.16406e-003
1.12500e-002	6.12500e-002	2.88984e-003
1.12500e-002	6.37500e-002	3.61462e-003
1.12500e-002	6.62500e-002	4.32615e-003
1.12500e-002	6.87500e-002	4.98824e-003
1.12500e-002	7.12500e-002	5.50189e-003
1.12500e-002	7.37500e-002	5.60777e-003
1.12500e-002	7.62500e-002	4.64855e-003
1.12500e-002	7.87500e-002	9.98223e-004
1.12500e-002	8.12500e-002	-9.38939e-003
1.12500e-002	8.37500e-002	-3.75389e-002
1.12500e-002	8.62500e-002	-1.18604e-001
1.12500e-002	8.87500e-002	-3.59457e-001
1.12500e-002	9.12500e-002	-9.34275e-001
1.12500e-002	9.37500e-002	-1.82885e+000
1.12500e-002	9.62500e-002	-2.87494e+000
1.12500e-002	9.87500e-002	-6.31905e+000

1.37500e-002	1.25000e-003	5.57220e+001
1.37500e-002	3.75000e-003	6.08640e+000
1.37500e-002	6.25000e-003	3.04546e+000
1.37500e-002	8.75000e-003	2.14774e+000
1.37500e-002	1.12500e-002	1.33957e+000
1.37500e-002	1.37500e-002	6.50033e-001
1.37500e-002	1.62500e-002	2.45234e-001
1.37500e-002	1.87500e-002	8.40072e-002
1.37500e-002	2.12500e-002	2.75013e-002
1.37500e-002	2.37500e-002	6.54743e-003
1.37500e-002	2.62500e-002	-1.48889e-003
1.37500e-002	2.87500e-002	-4.32505e-003
1.37500e-002	3.12500e-002	-5.00861e-003
1.37500e-002	3.37500e-002	-4.81607e-003
1.37500e-002	3.62500e-002	-4.27888e-003
1.37500e-002	3.87500e-002	-3.61246e-003
1.37500e-002	4.12500e-002	-2.90126e-003
1.37500e-002	4.37500e-002	-2.17696e-003
1.37500e-002	4.62500e-002	-1.45046e-003
1.37500e-002	4.87500e-002	-7.24789e-004
1.37500e-002	5.12500e-002	5.56295e-015
1.37500e-002	5.37500e-002	7.24789e-004
1.37500e-002	5.62500e-002	1.45046e-003
1.37500e-002	5.87500e-002	2.17696e-003
1.37500e-002	6.12500e-002	2.90126e-003
1.37500e-002	6.37500e-002	3.61246e-003
1.37500e-002	6.62500e-002	4.27888e-003
1.37500e-002	6.87500e-002	4.81607e-003
1.37500e-002	7.12500e-002	5.00861e-003
1.37500e-002	7.37500e-002	4.32505e-003
1.37500e-002	7.62500e-002	1.48889e-003
1.37500e-002	7.87500e-002	-6.54743e-003
1.37500e-002	8.12500e-002	-2.75013e-002
1.37500e-002	8.37500e-002	-8.40072e-002
1.37500e-002	8.62500e-002	-2.45234e-001
1.37500e-002	8.87500e-002	-6.50033e-001
1.37500e-002	9.12500e-002	-1.33957e+000
1.37500e-002	9.37500e-002	-2.14774e+000
1.37500e-002	9.62500e-002	-3.04546e+000
1.37500e-002	9.87500e-002	-6.08640e+000

1.62500e-002	1.25000e-003	5.42976e+001
1.62500e-002	3.75000e-003	5.90931e+000
1.62500e-002	6.25000e-003	3.12366e+000
1.62500e-002	8.75000e-003	2.30319e+000
1.62500e-002	1.12500e-002	1.62070e+000
1.62500e-002	1.37500e-002	9.62493e-001
1.62500e-002	1.62500e-002	4.39116e-001
1.62500e-002	1.87500e-002	1.64504e-001
1.62500e-002	2.12500e-002	5.84095e-002
1.62500e-002	2.37500e-002	1.92842e-002
1.62500e-002	2.62500e-002	3.98613e-003
1.62500e-002	2.87500e-002	-1.99112e-003
1.62500e-002	3.12500e-002	-4.04718e-003
1.62500e-002	3.37500e-002	-4.44104e-003
1.62500e-002	3.62500e-002	-4.14597e-003
1.62500e-002	3.87500e-002	-3.57493e-003
1.62500e-002	4.12500e-002	-2.89831e-003
1.62500e-002	4.37500e-002	-2.18407e-003
1.62500e-002	4.62500e-002	-1.45802e-003
1.62500e-002	4.87500e-002	-7.29168e-004
1.62500e-002	5.12500e-002	1.66142e-014
1.62500e-002	5.37500e-002	7.29168e-004
1.62500e-002	5.62500e-002	1.45802e-003
1.62500e-002	5.87500e-002	2.18407e-003
1.62500e-002	6.12500e-002	2.89831e-003
1.62500e-002	6.37500e-002	3.57493e-003
1.62500e-002	6.62500e-002	4.14597e-003
1.62500e-002	6.87500e-002	4.44104e-003
1.62500e-002	7.12500e-002	4.04718e-003
1.62500e-002	7.37500e-002	1.99112e-003
1.62500e-002	7.62500e-002	-3.98613e-003
1.62500e-002	7.87500e-002	-1.92842e-002
1.62500e-002	8.12500e-002	-5.84095e-002
1.62500e-002	8.37500e-002	-1.64504e-001
1.62500e-002	8.62500e-002	-4.39116e-001
1.62500e-002	8.87500e-002	-9.62493e-001
1.62500e-002	9.12500e-002	-1.62070e+000
1.62500e-002	9.37500e-002	-2.30319e+000
1.62500e-002	9.62500e-002	-3.12366e+000
1.62500e-002	9.87500e-002	-5.90931e+000

1.87500e-002	1.25000e-003	5.30695e+001
1.87500e-002	3.75000e-003	5.80300e+000
1.87500e-002	6.25000e-003	3.16858e+000
1.87500e-002	8.75000e-003	2.37341e+000
1.87500e-002	1.12500e-002	1.78088e+000
1.87500e-002	1.37500e-002	1.21649e+000
1.87500e-002	1.62500e-002	6.73860e-001
1.87500e-002	1.87500e-002	2.90863e-001
1.87500e-002	2.12500e-002	1.09813e-001
1.87500e-002	2.37500e-002	4.00516e-002
1.87500e-002	2.62500e-002	1.29220e-002
1.87500e-002	2.87500e-002	1.92819e-003
1.87500e-002	3.12500e-002	-2.35903e-003
1.87500e-002	3.37500e-002	-3.74000e-003
1.87500e-002	3.62500e-002	-3.87044e-003
1.87500e-002	3.87500e-002	-3.47646e-003
1.87500e-002	4.12500e-002	-2.86985e-003
1.87500e-002	4.37500e-002	-2.18069e-003
1.87500e-002	4.62500e-002	-1.46139e-003
1.87500e-002	4.87500e-002	-7.32082e-004
1.87500e-002	5.12500e-002	1.12606e-014
1.87500e-002	5.37500e-002	7.32082e-004
1.87500e-002	5.62500e-002	1.46139e-003
1.87500e-002	5.87500e-002	2.18069e-003
1.87500e-002	6.12500e-002	2.86985e-003
